Time	wind	temperature	rh	pressure	netrad	soilflux	Short_rad	refprecip
15.01.2015 02:00	1.90	1.00	89.55		-22.88	-6.31	4.22	0.00
15.01.2015 03:00	1.21	0.61	90.77		-32.60	-6.18	4.23	0.00
15.01.2015 04:00	1.10	0.03	89.38		-45.01	-5.79	4.23	0.00
15.01.2015 05:00	1.54	-0.91	93.13		-44.84	-6.18	4.20	0.00
15.01.2015 06:00	0.54	-2.28	94.67		-42.30	-6.32	4.16	0.00
15.01.2015 07:00	0.94	-2.33	97.73		-31.76	-6.80	4.46	0.00
15.01.2015 08:00	1.22	-2.19	94.55		-31.45	-7.15	21.46	0.00
15.01.2015 09:00	0.29	-2.13	93.07		-10.86	-6.93	84.36	0.00
15.01.2015 10:00	0.52	-1.22	88.55		-2.54	-6.84	120.02	0.00
15.01.2015 11:00	0.14	-0.23	84.02		1.45	-6.84	165.13	0.00
15.01.2015 12:00	0.29	0.55	79.48		15.24	-6.93	237.63	0.00
15.01.2015 13:00	0.33	0.75	79.87		14.51	-6.84	227.52	0.00
15.01.2015 14:00	0.29	1.34	77.74		9.47	-6.44	165.83	0.00
15.01.2015 15:00	0.18	0.26	82.73		-29.55	-6.23	69.24	0.00
15.01.2015 16:00	1.19	-0.04	87.90		-33.31	-6.31	20.34	0.00
15.01.2015 17:00	0.70	-1.07	91.77		-31.60	-6.31	4.18	0.00
15.01.2015 18:00	0.48	-1.69	94.70		-32.61	-6.32	4.17	0.00
15.01.2015 19:00	0.34	-2.60	96.28		-33.73	-6.71	4.17	0.00
15.01.2015 20:00	0.32	-2.96	98.05		-28.32	-6.84	4.11	0.00
15.01.2015 21:00	0.28	-2.99	98.53		-32.06	-6.84	4.16	0.00
15.01.2015 22:00	0.31	-3.74	98.78		-34.93	-6.84	4.09	0.00
15.01.2015 23:00	0.44	-3.75	99.02		-33.60	-6.84	4.13	0.00
16.01.2015 00:00	0.32	-3.84	98.53		-33.26	-6.84	4.14	0.00
16.01.2015 01:00	0.64	-4.04	98.28		-40.05	-6.62	4.12	0.00
16.01.2015 02:00	0.36	-4.65	98.47		-40.72	-6.36	4.14	0.00
16.01.2015 03:00	0.40	-4.96	98.83		-38.32	-6.32	4.10	0.00
16.01.2015 04:00	0.25	-5.12	98.48		-38.35	-6.32	4.12	0.00
16.01.2015 05:00	0.31	-5.26	98.50		-36.73	-6.32	4.12	0.00
16.01.2015 06:00	0.19	-5.72	98.62		-37.00	-6.32	4.10	0.00
16.01.2015 07:00	0.24	-6.12	97.75		-34.65	-6.32	4.31	0.00
16.01.2015 08:00	0.08	-6.17	96.70		-32.74	-6.32	19.26	0.00
16.01.2015 09:00	0.23	-4.53	96.15		-1.31	-6.32	137.45	0.00
16.01.2015 10:00	0.54	-2.70	88.05		15.72	-6.21	350.92	0.13
16.01.2015 11:00	0.43	-0.74	79.18		34.46	-6.67	385.30	0.00
16.01.2015 12:00	0.49	1.28	68.73		53.47	-6.49	394.13	0.00
16.01.2015 13:00	0.98	2.05	68.16		9.19	-6.22	322.90	0.00
16.01.2015 14:00	0.55	2.11	70.38		9.29	-6.14	159.97	0.00
16.01.2015 15:00	0.36	1.50	75.04		-15.96	-6.27	62.67	0.00
16.01.2015 16:00	0.63	1.08	81.31		-9.78	-6.31	13.44	0.00
16.01.2015 17:00	0.75	0.88	85.97		-9.64	-5.96	4.21	0.00
16.01.2015 18:00	0.92	0.81	87.15		-9.85	-6.27	4.24	0.00
16.01.2015 19:00	0.74	0.59	87.45		-13.57	-6.31	4.21	0.00
16.01.2015 20:00	0.72	0.30	89.25		-15.24	-6.31	4.22	0.00
16.01.2015 21:00	0.90	0.38	88.45		-16.11	-6.31	4.22	0.00
16.01.2015 22:00	0.86	1.37	84.74		-15.34	-5.92	4.21	0.00
16.01.2015 23:00	0.67	1.16	85.95		-15.81	-5.79	4.22	0.00
17.01.2015 00:00	0.88	3.64	77.91		-4.26	-5.79	4.26	0.00
17.01.2015 01:00	0.88	4.34	76.82		-0.34	-5.74	4.27	0.00
17.01.2015 02:00	1.40	5.89	72.20		-23.31	-5.61	4.29	0.00
17.01.2015 03:00	1.45	5.98	73.22		-33.80	-5.79	4.31	0.00
17.01.2015 04:00	1.97	4.36	79.41		-36.98	-5.79	4.28	0.00
17.01.2015 05:00	0.65	2.33	86.37		-26.20	-5.35	4.25	0.00
17.01.2015 06:00	1.35	2.46	88.37		-14.20	-5.75	4.25	0.00
17.01.2015 07:00	2.00	4.30	77.29		-15.39	-5.79	4.41	0.00
17.01.2015 08:00	2.08	4.31	77.04		-11.29	-5.61	14.22	0.00
17.01.2015 09:00	1.30	3.85	79.17		3.89	-5.26	26.56	0.00
17.01.2015 10:00	0.57	3.83	80.75		-7.96	-5.26	43.75	0.00
17.01.2015 11:00	0.69	3.50	86.95		-2.61	-5.26	52.26	0.65
17.01.2015 12:00	0.41	2.93	93.15		7.01	-5.26	68.89	1.30
17.01.2015 13:00	0.81	2.98	93.12		2.06	-5.26	43.53	1.04
17.01.2015 14:00	0.61	2.32	94.98		-2.43	-5.26	26.04	2.86
17.01.2015 15:00	0.96	1.23	94.65		-22.79	-5.74	16.62	2.08
17.01.2015 16:00	0.89	0.33	97.27		-9.05	-5.79	6.38	0.52
17.01.2015 17:00	0.20	0.18	98.32		-2.53	-5.79	4.25	0.13
17.01.2015 18:00	0.49	0.21	98.78		-3.95	-5.79	4.24	0.26
17.01.2015 19:00	0.35	0.25	98.98		-5.53	-5.79	4.26	0.26
17.01.2015 20:00	0.41	0.20	99.08		-3.03	-5.79	4.26	0.13
17.01.2015 21:00	0.47	0.30	99.18		-6.01	-5.79	4.26	0.13
17.01.2015 22:00	1.00	0.48	99.07		-9.93	-5.79	4.24	0.00
17.01.2015 23:00	0.28	0.29	98.77		-4.26	-5.79	4.22	0.13
18.01.2015 00:00	1.31	0.49	98.65		-12.32	-5.79	4.24	0.00
18.01.2015 01:00	0.49	0.37	98.00		-5.81	-5.79	4.24	0.13
18.01.2015 02:00	0.90	0.44	98.27		-8.67	-5.79	4.23	0.00
18.01.2015 03:00	0.83	0.46	97.83		-9.15	-5.79	4.26	0.00
18.01.2015 04:00	0.22	0.20	97.55		2.75	-5.79	4.23	0.00
18.01.2015 05:00	0.39	-0.01	98.72		6.93	-5.48	4.24	0.00
18.01.2015 06:00	0.52	0.00	98.92		6.48	-5.26	4.16	0.00
18.01.2015 07:00	0.77	0.13	99.17		2.37	-5.26	4.27	0.00
18.01.2015 08:00	0.08	0.07	99.10		-5.48	-5.31	11.71	0.00
18.01.2015 09:00	0.15	0.24	98.70		-31.70	-5.13	40.26	0.13
18.01.2015 10:00	0.02	1.32	92.62		-183.94	-5.09	134.45	1.95
18.01.2015 11:00	0.03	1.35	85.59		-8.07	-5.26	235.62	1.43
18.01.2015 12:00	0.70	2.27	76.87		12.69	-5.26	311.80	0.26
18.01.2015 13:00	0.36	3.27	68.90		11.01	-5.00	347.40	0.00
18.01.2015 14:00	1.13	2.23	75.45		20.59	-5.13	237.53	0.00
18.01.2015 15:00	1.30	0.52	86.55		-42.39	-5.13	55.89	0.00
18.01.2015 16:00	2.24	0.53	91.85		-43.09	-5.26	21.45	0.00
18.01.2015 17:00	1.87	0.11	93.27		-29.42	-5.26	4.25	0.00
18.01.2015 18:00	2.13	0.19	92.50		-9.80	-5.26	4.23	0.00
18.01.2015 19:00	1.97	-0.03	92.22		-12.19	-5.26	4.23	0.00
18.01.2015 20:00	1.49	0.17	90.73		-7.75	-5.26	4.24	0.00
18.01.2015 21:00	1.65	-0.09	90.45		-6.86	-5.22	4.25	0.00
18.01.2015 22:00	1.68	-0.12	89.07		-7.17	-4.78	4.25	0.00
18.01.2015 23:00	2.14	-0.24	87.53		-8.16	-4.74	4.28	0.00
19.01.2015 00:00	2.12	-0.44	86.80		-7.58	-4.74	4.23	0.00
19.01.2015 01:00	2.27	-0.71	86.67		-7.64	-4.74	4.31	0.00
19.01.2015 02:00	1.77	-0.95	87.82		-7.91	-4.74	4.22	0.00
19.01.2015 03:00	2.01	-1.19	87.93		-10.98	-4.74	4.27	0.00
19.01.2015 04:00	1.62	-1.22	87.28		-8.44	-4.74	4.22	0.00
19.01.2015 05:00	1.69	-1.16	87.08		-7.66	-4.74	4.26	0.00
19.01.2015 06:00	2.14	-1.33	86.58		-10.39	-4.74	4.22	0.00
19.01.2015 07:00	2.43	-1.85	86.78		-10.00	-4.78	4.48	0.00
19.01.2015 08:00	2.36	-2.32	85.10		-3.22	-5.26	25.65	0.00
19.01.2015 09:00	2.43	-1.98	80.46		27.83	-5.26	139.32	0.00
19.01.2015 10:00	0.80	0.70	65.51		60.54	-5.00	356.38	0.00
19.01.2015 11:00	0.50	0.52	68.15		31.44	-4.47	350.10	0.00
19.01.2015 12:00	0.60	1.21	63.28		30.60	-4.30	404.70	0.00
19.01.2015 13:00	0.49	1.71	60.38		16.14	-3.90	382.80	0.00
19.01.2015 14:00	0.79	1.05	65.13		16.89	-3.94	240.82	0.00
19.01.2015 15:00	0.83	0.34	74.19		-22.90	-4.03	92.03	0.00
19.01.2015 16:00	1.55	-0.35	83.80		-41.20	-4.21	29.88	0.00
19.01.2015 17:00	1.42	-0.75	85.93		-43.53	-4.69	4.30	0.00
19.01.2015 18:00	1.19	-1.51	90.63		-32.37	-5.57	4.21	0.00
19.01.2015 19:00	0.64	-2.32	93.23		-34.91	-5.79	4.21	0.00
19.01.2015 20:00	0.84	-2.41	93.60		-33.64	-6.27	4.22	0.00
19.01.2015 21:00	1.21	-2.52	92.70		-39.51	-6.32	4.20	0.00
19.01.2015 22:00	1.27	-2.95	92.98		-48.48	-6.32	4.20	0.00
19.01.2015 23:00	1.24	-3.45	92.30		-46.84	-6.32	4.19	0.00
20.01.2015 00:00	1.09	-3.83	91.93		-45.97	-6.05	4.18	0.00
20.01.2015 01:00	1.14	-4.02	91.05		-43.80	-5.79	4.18	0.00
20.01.2015 02:00	1.05	-4.50	92.63		-39.92	-5.79	4.16	0.00
20.01.2015 03:00	0.48	-5.17	93.90		-36.92	-5.79	4.15	0.00
20.01.2015 04:00	0.27	-5.55	95.95		-37.21	-5.79	4.14	0.00
20.01.2015 05:00	0.66	-5.38	95.13		-35.69	-5.79	4.17	0.00
20.01.2015 06:00	0.14	-5.67	95.52		-29.96	-5.79	4.15	0.00
20.01.2015 07:00	0.28	-5.74	95.98		-31.11	-5.79	4.41	0.00
20.01.2015 08:00	0.27	-5.29	94.92		-25.23	-5.79	27.57	0.00
20.01.2015 09:00	0.42	-3.73	87.48		2.85	-5.79	139.54	0.00
20.01.2015 10:00	0.16	-1.42	74.35		17.25	-5.92	251.00	0.00
20.01.2015 11:00	0.35	-0.98	74.93		21.03	-4.39	273.28	0.00
20.01.2015 12:00	0.07	0.76	63.29		15.61	-5.26	278.52	0.00
20.01.2015 13:00	0.02	0.56	67.02		6.75	-5.04	211.65	0.00
20.01.2015 14:00	0.16	2.67	56.37		40.30	-5.26	319.37	0.00
20.01.2015 15:00	0.14	1.28	66.70		-9.05	-5.08	114.25	0.00
20.01.2015 16:00	0.94	0.70	79.53		-21.04	-5.17	27.22	0.00
20.01.2015 17:00	0.81	-0.20	88.62		-22.28	-5.26	4.32	0.00
20.01.2015 18:00	0.14	-1.18	91.20		-25.61	-5.26	4.20	0.00
20.01.2015 19:00	0.38	-1.89	93.52		-36.27	-5.26	4.20	0.00
20.01.2015 20:00	0.47	-2.59	92.38		-43.20	-5.31	4.23	0.00
20.01.2015 21:00	0.66	-3.11	92.78		-42.83	-5.79	4.19	0.00
20.01.2015 22:00	0.67	-3.55	96.12		-44.75	-5.79	4.18	0.00
20.01.2015 23:00	0.11	-4.59	95.28		-45.78	-5.79	4.15	0.00
21.01.2015 00:00	0.38	-4.75	96.42		-42.78	-5.79	4.17	0.00
21.01.2015 01:00	0.16	-5.09	96.08		-34.42	-5.79	4.15	0.00
21.01.2015 02:00	0.28	-5.52	96.78		-38.07	-5.79	4.11	0.00
21.01.2015 03:00	0.12	-5.46	96.02		-21.92	-5.79	4.13	0.00
21.01.2015 04:00	0.47	-4.39	94.50		-6.26	-5.70	4.18	0.00
21.01.2015 05:00	1.40	-3.98	89.57		-5.12	-0.19	4.18	0.00
21.01.2015 06:00	1.63	-3.82	86.78		-5.09	-5.15	4.18	0.00
21.01.2015 07:00	0.79	-3.84	89.63		-5.33	-5.00	4.36	0.00
21.01.2015 08:00	0.77	-3.62	88.72		-3.39	-4.08	18.39	0.00
21.01.2015 09:00	0.55	-3.13	86.45		3.34	-4.04	57.10	0.00
21.01.2015 10:00	0.87	-1.99	80.09		5.15	-4.09	107.54	0.00
21.01.2015 11:00	0.24	-0.63	72.09		11.70	-4.21	279.07	0.00
21.01.2015 12:00	0.48	1.07	61.45		24.85	-3.90	387.00	0.00
21.01.2015 13:00	0.54	1.40	59.82		16.67	-3.77	398.28	0.00
21.01.2015 14:00	0.47	1.94	58.56		12.30	-3.55	305.15	0.00
21.01.2015 15:00	1.77	0.61	74.82		-33.14	-3.55	76.37	0.00
21.01.2015 16:00	2.26	-0.44	84.17		-48.18	-3.64	23.69	0.00
21.01.2015 17:00	2.37	-0.89	88.63		-51.06	-3.68	4.47	0.00
21.01.2015 18:00	2.06	-1.33	90.53		-50.71	-3.68	4.21	0.00
21.01.2015 19:00	1.60	-1.79	91.98		-35.42	-3.68	4.23	0.00
21.01.2015 20:00	1.39	-1.83	92.43		-25.45	-3.77	4.22	0.00
21.01.2015 21:00	0.50	-2.54	94.32		-29.21	-4.21	4.21	0.00
21.01.2015 22:00	0.84	-2.33	95.88		-17.97	-4.21	4.20	0.00
21.01.2015 23:00	0.61	-2.86	95.20		-36.96	-4.21	4.18	0.00
22.01.2015 00:00	0.95	-3.10	97.12		-39.76	-4.21	4.18	0.00
22.01.2015 01:00	0.59	-3.57	97.70		-30.55	-4.21	4.18	0.00
22.01.2015 02:00	0.44	-3.37	97.90		-22.54	-4.21	4.18	0.00
22.01.2015 03:00	0.65	-3.20	97.90		-20.30	-4.21	4.21	0.00
22.01.2015 04:00	0.49	-3.02	97.88		-20.35	-4.39	4.18	0.00
22.01.2015 05:00	0.64	-2.86	97.78		-19.76	-4.65	4.21	0.00
22.01.2015 06:00	0.27	-2.72	97.88		-20.78	-4.39	4.20	0.00
22.01.2015 07:00	0.53	-2.97	97.70		-26.73	-4.21	4.89	0.00
22.01.2015 08:00	0.57	-2.85	97.93		-28.09	-4.21	30.26	0.00
22.01.2015 09:00	0.82	-1.42	89.85		-1.92	-4.04	208.95	0.13
22.01.2015 10:00	0.24	0.87	74.52		30.52	-4.30	290.88	0.00
22.01.2015 11:00	0.70	1.84	76.54		39.57	-3.99	323.33	0.00
22.01.2015 12:00	0.25	4.37	65.09		32.21	-3.42	321.63	0.00
22.01.2015 13:00	0.53	5.93	59.18		46.15	-2.81	439.12	0.00
22.01.2015 14:00	1.43	5.12	70.43		-1.79	-2.63	231.30	0.00
22.01.2015 15:00	2.36	3.63	81.90		-33.71	-2.63	82.65	0.00
22.01.2015 16:00	2.40	2.94	87.95		-47.19	-2.45	27.01	0.00
22.01.2015 17:00	2.29	1.85	91.98		-52.70	-2.24	4.49	0.00
22.01.2015 18:00	1.97	0.98	93.22		-50.27	-2.28	4.24	0.00
22.01.2015 19:00	1.25	0.16	94.28		-47.80	-2.63	4.25	0.00
22.01.2015 20:00	1.05	-0.47	95.60		-38.24	-2.63	4.12	0.00
22.01.2015 21:00	0.57	-1.49	96.92		-34.61	-2.50	4.23	0.00
22.01.2015 22:00	0.46	-1.50	98.50		-21.67	-2.63	4.23	0.00
22.01.2015 23:00	0.64	-0.83	98.28		0.87	-2.63	4.25	0.00
23.01.2015 00:00	1.14	0.03	94.40		-0.70	-3.12	4.27	0.00
23.01.2015 01:00	1.35	0.36	90.63		-2.80	-3.16	4.26	0.00
23.01.2015 02:00	0.74	0.25	90.17		-7.03	-3.11	4.25	0.00
23.01.2015 03:00	0.61	0.24	88.80		-11.21	-2.63	4.27	0.00
23.01.2015 04:00	0.82	0.19	88.33		-8.57	-2.63	4.26	0.00
23.01.2015 05:00	1.38	-0.12	93.08		-12.02	-2.63	4.25	0.00
23.01.2015 06:00	0.65	-0.11	93.50		-9.33	-2.63	4.27	0.00
23.01.2015 07:00	0.63	-0.06	92.63		-7.94	-2.63	4.28	0.00
23.01.2015 08:00	0.57	-0.01	89.77		-8.81	-2.63	12.65	0.00
23.01.2015 09:00	0.54	0.16	86.87		-2.47	-2.63	39.18	0.00
23.01.2015 10:00	0.52	0.27	86.23		-1.38	-2.63	69.83	0.00
23.01.2015 11:00	0.26	0.74	85.18		15.49	-2.46	107.08	0.00
23.01.2015 12:00	0.87	0.69	81.45		11.13	-2.11	99.67	0.00
23.01.2015 13:00	0.61	0.90	77.93		3.94	-2.11	64.22	0.00
23.01.2015 14:00	0.45	1.05	77.38		-0.57	-2.11	43.21	0.00
23.01.2015 15:00	0.61	1.12	76.53		-2.14	-2.11	29.76	0.00
23.01.2015 16:00	0.92	0.94	79.30		-5.72	-2.19	8.19	0.00
23.01.2015 17:00	1.03	0.62	83.42		-8.48	-2.24	4.27	0.00
23.01.2015 18:00	0.94	0.51	85.40		-9.61	-2.11	4.26	0.00
23.01.2015 19:00	1.21	0.22	89.28		-9.18	-2.11	4.27	0.00
23.01.2015 20:00	1.20	0.10	90.95		-9.48	-2.11	4.25	0.00
23.01.2015 21:00	0.38	-0.08	91.60		-8.54	-2.11	4.25	0.00
23.01.2015 22:00	0.90	0.00	90.38		-8.47	-2.11	4.25	0.00
23.01.2015 23:00	1.02	0.05	89.63		-10.78	-2.11	4.25	0.00
24.01.2015 00:00	0.59	0.17	86.45		-9.70	-2.11	4.24	0.00
24.01.2015 01:00	0.60	0.13	85.77		-8.12	-2.11	4.26	0.00
24.01.2015 02:00	1.07	0.12	85.07		-7.58	-2.11	4.26	0.00
24.01.2015 03:00	1.62	0.01	86.73		-7.43	-2.11	4.23	0.00
24.01.2015 04:00	1.34	0.01	86.77		-8.63	-2.11	4.24	0.00
24.01.2015 05:00	0.89	0.41	80.05		-8.24	-2.11	4.22	0.00
24.01.2015 06:00	0.81	0.83	73.71		-8.62	-2.11	4.23	0.00
24.01.2015 07:00	0.84	0.66	74.86		-8.86	-2.15	4.24	0.00
24.01.2015 08:00	1.23	0.28	79.88		-6.48	-2.11	10.33	0.00
24.01.2015 09:00	1.23	0.06	83.93		-5.97	-2.11	21.86	0.00
24.01.2015 10:00	1.40	0.51	79.40		-1.01	-2.11	48.51	0.00
24.01.2015 11:00	1.18	1.07	73.88		4.34	-2.33	71.38	0.00
24.01.2015 12:00	1.49	1.79	65.32		8.77	-2.54	97.38	0.00
24.01.2015 13:00	2.42	1.72	64.62		5.24	-2.19	78.57	0.00
24.01.2015 14:00	1.81	1.60	64.44		-1.46	-2.15	43.80	0.00
24.01.2015 15:00	1.38	1.28	66.35		-5.12	-2.41	21.92	0.00
24.01.2015 16:00	1.70	1.18	66.05		-8.38	-2.54	10.09	0.00
24.01.2015 17:00	1.84	1.03	66.48		-10.08	-2.15	4.08	0.00
24.01.2015 18:00	1.75	0.74	69.09		-10.13	-2.11	4.24	0.00
24.01.2015 19:00	1.15	0.22	74.39		-10.53	-2.11	4.26	0.00
24.01.2015 20:00	1.40	0.06	74.99		-13.90	-2.11	4.25	0.00
24.01.2015 21:00	1.15	0.20	71.75		-11.26	-2.11	4.24	0.00
24.01.2015 22:00	1.12	0.23	71.03		-9.89	-2.11	4.25	0.00
24.01.2015 23:00	0.73	0.10	72.34		-8.67	-2.11	4.25	0.00
25.01.2015 00:00	1.16	0.03	71.09		-11.60	-2.11	4.23	0.00
25.01.2015 01:00	2.10	0.04	61.95		-10.87	-2.11	4.23	0.00
25.01.2015 02:00	1.81	-0.43	62.25		-10.21	-2.11	4.22	0.00
25.01.2015 03:00	1.82	-0.44	64.56		-9.43	-2.11	4.23	0.00
25.01.2015 04:00	1.05	-0.54	68.30		-13.70	-2.11	4.20	0.00
25.01.2015 05:00	1.58	-0.66	73.69		-13.25	-2.11	4.20	0.00
25.01.2015 06:00	2.16	0.03	65.91		-9.15	-2.11	4.22	0.00
25.01.2015 07:00	2.29	-0.01	67.68		-8.12	-2.11	4.28	0.00
25.01.2015 08:00	3.47	-0.16	68.90		-7.19	-2.24	11.77	0.00
25.01.2015 09:00	3.05	-0.34	68.80		-4.18	-2.11	41.30	0.00
25.01.2015 10:00	2.17	-0.13	68.07		5.01	-2.15	110.92	0.00
25.01.2015 11:00	2.05	-0.02	70.64		15.21	-2.63	194.07	0.13
25.01.2015 12:00	2.04	0.08	73.23		19.43	-2.63	250.70	0.00
25.01.2015 13:00	1.92	0.04	75.17		9.78	-2.50	179.52	0.13
25.01.2015 14:00	1.90	0.16	72.49		-1.69	-2.50	144.18	0.00
25.01.2015 15:00	2.33	0.22	68.50		-3.89	-2.63	76.15	0.00
25.01.2015 16:00	1.67	-0.28	70.27		-15.93	-2.32	24.80	0.00
25.01.2015 17:00	2.32	-1.02	72.75		-31.46	-2.11	4.54	0.00
25.01.2015 18:00	2.73	-1.41	74.99		-21.22	-2.11	4.22	0.00
25.01.2015 19:00	2.44	-1.43	71.78		-25.21	-2.11	4.19	0.00
25.01.2015 20:00	1.67	-1.69	75.66		-11.75	-2.11	4.18	0.00
25.01.2015 21:00	1.25	-2.02	80.35		-13.33	-2.11	4.21	0.00
25.01.2015 22:00	1.01	-1.37	68.18		-13.79	-2.11	4.19	0.00
25.01.2015 23:00	1.54	-1.37	68.18		-11.63	-2.11	4.20	0.00
26.01.2015 00:00	1.23	-1.83	74.49		-15.63	-2.11	4.20	0.00
26.01.2015 01:00	1.06	-2.29	79.75		-14.97	-2.11	4.21	0.00
26.01.2015 02:00	0.53	-2.44	80.18		-12.30	-2.33	4.21	0.00
26.01.2015 03:00	0.53	-2.54	79.40		-17.36	-2.63	4.20	0.00
26.01.2015 04:00	0.50	-2.55	78.95		-12.29	-2.63	4.22	0.00
26.01.2015 05:00	0.54	-2.50	78.06		-13.46	-2.63	4.20	0.00
26.01.2015 06:00	0.69	-2.59	79.41		-14.00	-2.63	4.20	0.00
26.01.2015 07:00	0.57	-2.71	79.97		-14.63	-2.63	4.80	0.00
26.01.2015 08:00	0.41	-2.55	78.80		-11.25	-2.63	26.95	0.00
26.01.2015 09:00	0.84	-2.02	72.09		-6.49	-2.63	106.91	0.00
26.01.2015 10:00	1.60	-1.36	67.58		21.29	-2.72	255.18	0.00
26.01.2015 11:00	0.93	-1.05	66.55		9.78	-2.63	152.63	0.00
26.01.2015 12:00	0.94	-0.28	63.34		23.46	-2.63	229.78	0.00
26.01.2015 13:00	0.61	-0.19	61.82		9.49	-2.54	152.92	0.00
26.01.2015 14:00	0.44	-0.05	63.79		1.73	-2.46	110.97	0.00
26.01.2015 15:00	0.33	0.06	62.49		-5.23	-2.63	83.40	0.00
26.01.2015 16:00	0.12	-0.45	66.07		-18.73	-2.63	30.61	0.00
26.01.2015 17:00	0.24	-2.36	75.38		-39.04	-2.19	4.91	0.00
26.01.2015 18:00	1.57	-2.24	71.60		-51.66	-2.41	4.15	0.00
26.01.2015 19:00	1.52	-3.11	71.61		-53.68	-2.63	4.13	0.00
26.01.2015 20:00	1.74	-3.75	71.62		-53.51	-2.63	4.18	0.00
26.01.2015 21:00	1.82	-4.58	73.07		-54.65	-2.63	4.09	0.00
26.01.2015 22:00	1.49	-5.29	75.80		-47.09	-2.63	4.17	0.00
26.01.2015 23:00	0.38	-6.38	81.42		-25.72	-2.76	4.14	0.00
27.01.2015 00:00	0.13	-6.14	85.10		-14.84	-3.55	4.11	0.00
27.01.2015 01:00	0.35	-5.47	83.93		-8.94	-3.69	4.15	0.00
27.01.2015 02:00	1.01	-5.43	89.67		-10.27	-3.69	4.16	0.00
27.01.2015 03:00	0.25	-5.47	93.73		-5.13	-3.68	4.14	0.00
27.01.2015 04:00	0.55	-5.12	93.93		-5.27	-3.68	4.16	0.00
27.01.2015 05:00	0.88	-4.76	92.97		-3.89	-3.68	4.16	0.00
27.01.2015 06:00	1.44	-4.31	92.58		-5.71	-3.25	4.15	0.00
27.01.2015 07:00	2.13	-3.89	93.60		-5.30	-3.16	4.17	0.00
27.01.2015 08:00	2.25	-2.96	93.27		-10.52	-3.16	6.82	0.00
27.01.2015 09:00	1.67	-1.13	86.53		-19.77	-3.16	21.36	0.00
27.01.2015 10:00	1.64	-0.71	88.22		-73.32	-2.81	47.47	0.00
27.01.2015 11:00	0.92	-0.29	85.32		-184.24	-2.63	53.03	1.04
27.01.2015 12:00	2.12	-0.27	86.53		-41.59	-2.63	41.62	0.78
27.01.2015 13:00	1.79	0.33	74.68		-73.24	-2.32	61.25	1.04
27.01.2015 14:00	2.05	-0.59	81.75		-37.40	-2.11	37.83	0.52
27.01.2015 15:00	1.02	-1.05	88.85		-18.38	-2.11	17.17	0.13
27.01.2015 16:00	1.46	-1.42	94.38		-9.06	-2.11	5.78	0.00
27.01.2015 17:00	0.92	-1.78	92.30		-4.30	-2.11	4.19	0.00
27.01.2015 18:00	1.31	-2.13	91.93		-4.21	-2.11	4.21	0.00
27.01.2015 19:00	1.32	-2.38	92.95		-4.53	-2.11	4.24	0.00
27.01.2015 20:00	1.35	-2.46	92.95		-2.43	-2.11	4.21	0.00
27.01.2015 21:00	1.13	-2.62	93.70		-4.24	-2.11	4.16	0.00
27.01.2015 22:00	1.20	-2.39	92.62		-2.47	-2.11	4.16	0.00
27.01.2015 23:00	1.74	-3.10	91.52		-3.57	-2.11	4.15	0.00
28.01.2015 00:00	1.41	-3.18	89.63		-8.91	-2.11	4.15	0.00
28.01.2015 01:00	1.27	-3.12	92.35		-4.11	-2.11	4.15	0.00
28.01.2015 02:00	0.41	-3.13	92.97		-2.21	-2.11	4.16	0.00
28.01.2015 03:00	1.06	-2.98	92.97		-3.98	-2.11	4.17	0.00
28.01.2015 04:00	1.16	-2.92	92.82		-2.92	-2.11	4.17	0.00
28.01.2015 05:00	0.83	-2.66	91.52		-5.37	-2.11	4.15	0.00
28.01.2015 06:00	0.92	-2.75	92.47		-2.63	-2.11	4.17	0.00
28.01.2015 07:00	1.01	-2.64	91.58		-4.97	-2.11	4.19	0.00
28.01.2015 08:00	1.51	-2.06	82.52		-19.55	-2.11	8.73	0.00
28.01.2015 09:00	0.76	-1.91	81.25		-31.75	-2.11	20.53	0.00
28.01.2015 10:00	0.79	-1.58	77.45		-83.16	-2.11	40.61	0.00
28.01.2015 11:00	0.77	-0.67	70.63		-197.10	-1.80	55.07	1.56
28.01.2015 12:00	0.72	1.25	55.73		-19.32	-1.62	202.88	2.60
28.01.2015 13:00	0.56	1.60	50.73		-0.73	-2.02	478.18	1.43
28.01.2015 14:00	0.87	1.80	45.91		-26.26	-1.97	379.38	0.13
28.01.2015 15:00	1.84	-0.07	60.27		-33.65	-2.06	160.22	0.00
28.01.2015 16:00	2.52	-1.64	74.14		-48.74	-1.97	32.97	0.00
28.01.2015 17:00	3.14	-2.27	77.76		-53.03	-1.93	5.11	0.00
28.01.2015 18:00	2.94	-2.85	76.16		-48.33	-1.67	4.17	0.00
28.01.2015 19:00	2.66	-3.30	76.18		-47.57	-1.80	4.14	0.00
28.01.2015 20:00	1.39	-4.72	79.63		-35.13	-2.11	4.14	0.00
28.01.2015 21:00	1.23	-5.68	87.10		-30.12	-1.89	4.08	0.00
28.01.2015 22:00	0.79	-6.42	88.78		-19.08	-1.58	4.03	0.00
28.01.2015 23:00	0.50	-6.76	91.00		-12.68	-1.67	4.09	0.00
29.01.2015 00:00	0.26	-6.66	92.22		-0.88	-1.71	4.09	0.00
29.01.2015 01:00	0.49	-6.04	91.47		-1.34	-1.80	4.11	0.00
29.01.2015 02:00	0.67	-5.73	89.98		-1.72	-2.11	4.13	0.00
