station,time,strahl,rel,t,tmax,tmin,vv
16412,2005-04-12,399.0,76.0,8.1,10.1,6.1,1.5
16412,2005-04-13,326.0,92.0,9.5,11.3,7.7,0.6
16412,2005-04-14,1676.0,74.0,12.2,18.8,5.5,1.5
16412,2005-04-15,2074.0,58.0,13.7,22.0,5.4,2.6
16412,2005-04-16,1925.0,53.0,14.8,20.5,9.1,2.6
16412,2005-04-17,1189.0,69.0,13.3,17.0,9.5,2.6
16412,2005-04-18,549.0,70.0,10.4,13.6,7.2,4.5
16412,2005-04-19,547.0,89.0,11.1,13.0,9.2,1.5
16412,2005-04-20,524.0,93.0,8.2,9.9,6.5,1.5
16412,2005-04-21,2269.0,49.0,7.8,10.9,4.6,2.1
16412,2005-04-22,2530.0,47.0,6.9,15.2,-1.5,1.5
16412,2005-04-23,2307.0,52.0,9.3,17.4,1.2,2.6
16412,2005-04-24,1939.0,60.0,13.4,19.6,7.2,2.6
16412,2005-04-25,1288.0,67.0,15.1,19.1,11.1,3.2
16412,2005-04-26,1465.0,65.0,12.8,17.5,8.0,2.6
16412,2005-04-27,2191.0,55.0,14.7,23.4,6.0,2.6
16412,2005-04-28,2312.0,50.0,13.7,20.1,7.3,1.5
16412,2005-04-29,2068.0,52.0,13.3,20.8,5.8,2.6
16412,2005-04-30,2085.0,63.0,16.1,21.1,11.1,1.5
16412,2005-05-01,2340.0,62.0,17.3,25.7,8.9,1.0
16412,2005-05-02,2401.0,53.0,20.3,29.0,11.6,2.6
16412,2005-05-03,1863.0,52.0,21.5,29.3,13.7,2.6
16412,2005-05-04,1722.0,57.0,18.6,23.5,13.6,2.6
16412,2005-05-05,1164.0,73.0,15.3,18.7,11.9,2.1
16412,2005-05-06,2106.0,53.0,13.4,17.8,9.0,3.8
16412,2005-05-07,1487.0,59.0,12.4,16.8,8.0,1.5
16412,2005-05-08,2648.0,50.0,11.4,14.9,7.9,3.8
16412,2005-05-09,1497.0,67.0,8.0,12.5,3.5,2.1
16412,2005-05-10,1155.0,79.0,8.5,13.2,3.8,1.5
16412,2005-05-11,2177.0,50.0,12.1,16.8,7.4,2.6
16412,2005-05-12,2717.0,54.0,10.2,17.6,2.8,2.6
16412,2005-05-13,2641.0,54.0,12.1,18.9,5.2,2.1
16412,2005-05-14,1941.0,63.0,14.4,22.1,6.7,2.1
16412,2005-05-15,1643.0,71.0,16.1,19.9,12.3,1.5
16412,2005-05-16,1126.0,73.0,15.0,19.0,10.9,1.0
16412,2005-05-17,1442.0,67.0,17.4,22.7,12.0,2.6
16412,2005-05-18,279.0,88.0,13.1,15.3,10.8,2.6
16412,2005-05-19,1271.0,53.0,12.5,14.8,10.1,3.2
16412,2005-05-20,2799.0,52.0,11.9,20.6,3.2,2.1
16412,2005-05-21,2778.0,57.0,15.5,23.8,7.1,2.1
16412,2005-05-22,2246.0,63.0,17.6,24.6,10.6,1.5
16412,2005-05-23,2296.0,59.0,19.4,27.2,11.6,2.1
16412,2005-05-24,2091.0,51.0,19.1,23.4,14.7,3.2
16412,2005-05-25,2398.0,55.0,17.9,24.9,10.9,2.1
16412,2005-05-26,2879.0,53.0,18.9,26.7,11.0,2.1
16412,2005-05-27,2821.0,54.0,20.4,29.1,11.7,2.1
16412,2005-05-28,2782.0,54.0,22.4,30.1,14.6,2.6
16412,2005-05-29,2779.0,53.0,22.8,30.8,14.7,2.1
16412,2005-05-30,2539.0,61.0,24.2,32.1,16.3,2.6
16412,2005-05-31,1205.0,53.0,19.2,22.8,15.5,3.2
16412,2005-06-01,2226.0,53.0,16.0,22.2,9.7,2.1
16412,2005-06-02,2665.0,57.0,16.8,23.0,10.5,1.5
16412,2005-06-03,2745.0,59.0,18.6,25.8,11.4,2.1
16412,2005-06-04,2084.0,74.0,19.7,26.8,12.5,2.1
16412,2005-06-05,1318.0,77.0,14.8,17.7,11.8,1.5
16412,2005-06-06,1667.0,59.0,16.3,21.3,11.2,1.5
16412,2005-06-07,1820.0,54.0,14.3,18.3,10.3,3.8
16412,2005-06-08,2456.0,52.0,12.3,17.1,7.5,3.8
16412,2005-06-09,1275.0,56.0,11.3,14.1,8.5,4.5
16412,2005-06-10,1903.0,49.0,15.0,18.1,11.8,4.5
16412,2005-06-11,1801.0,56.0,14.5,21.2,7.7,2.1
16412,2005-06-12,1699.0,73.0,16.9,21.9,11.8,2.1
16412,2005-06-13,2708.0,56.0,18.8,26.8,10.8,2.1
16412,2005-06-14,2197.0,57.0,19.6,26.7,12.5,2.6
16412,2005-06-15,1755.0,84.0,20.7,25.7,15.7,2.1
16412,2005-06-16,1812.0,76.0,20.6,25.3,15.9,2.1
16412,2005-06-17,2073.0,54.0,20.7,27.5,13.8,2.6
16412,2005-06-18,1575.0,58.0,21.8,26.6,17.0,2.6
16412,2005-06-19,2944.0,55.0,18.5,24.8,12.1,2.1
16412,2005-06-20,2387.0,56.0,20.0,25.9,14.0,2.6
16412,2005-06-21,2815.0,57.0,20.9,27.5,14.3,2.1
16412,2005-06-22,2035.0,71.0,22.1,29.5,14.6,1.0
16412,2005-06-23,2308.0,65.0,21.3,27.0,15.6,2.1
16412,2005-06-24,2752.0,55.0,21.8,27.3,16.3,2.1
16412,2005-06-25,2168.0,66.0,22.9,29.8,16.0,2.6
16412,2005-06-26,1640.0,71.0,23.3,27.6,18.9,1.5
16412,2005-06-27,2339.0,71.0,22.9,28.4,17.4,2.1
16412,2005-06-28,2202.0,70.0,24.5,32.3,16.6,1.5
16412,2005-06-29,1434.0,76.0,22.1,28.5,15.6,2.6
16412,2005-06-30,2200.0,73.0,22.4,27.9,16.8,1.5
16412,2005-07-01,479.0,91.0,18.0,22.2,13.7,1.5
16412,2005-07-02,1360.0,65.0,17.0,21.2,12.7,2.6
16412,2005-07-03,2007.0,54.0,19.7,25.2,14.1,2.1
16412,2005-07-04,2502.0,59.0,19.5,26.0,12.9,2.6
16412,2005-07-05,357.0,86.0,17.0,23.5,10.5,3.2
16412,2005-07-06,2895.0,58.0,15.0,22.5,7.4,1.5
16412,2005-07-07,1633.0,76.0,18.4,22.7,14.1,2.1
16412,2005-07-08,222.0,92.0,16.1,20.2,11.9,2.1
16412,2005-07-09,823.0,87.0,14.4,17.2,11.6,1.5
16412,2005-07-10,1829.0,83.0,17.9,22.1,13.7,2.1
16412,2005-07-11,1324.0,86.0,18.1,21.3,14.9,1.5
16412,2005-07-12,549.0,89.0,17.3,19.2,15.3,1.5
16412,2005-07-13,2347.0,66.0,21.1,27.0,15.2,2.1
16412,2005-07-14,2154.0,57.0,22.6,28.0,17.2,1.5
16412,2005-07-15,2740.0,57.0,21.5,28.7,14.2,2.6
16412,2005-07-16,1811.0,74.0,23.0,28.1,17.8,2.1
16412,2005-07-17,1874.0,63.0,22.8,28.4,17.1,2.6
16412,2005-07-18,2407.0,70.0,23.9,30.7,17.1,3.2
16412,2005-07-19,1693.0,63.0,21.8,25.4,18.1,2.6
16412,2005-07-20,2495.0,60.0,20.0,26.0,14.0,2.1
16412,2005-07-21,2187.0,71.0,19.4,23.2,15.5,3.2
16412,2005-07-22,2004.0,64.0,19.1,25.6,12.6,1.5
16412,2005-07-23,1487.0,76.0,18.3,21.5,15.1,2.1
16412,2005-07-24,1892.0,64.0,19.8,24.3,15.3,2.1
16412,2005-07-25,2287.0,66.0,22.7,28.6,16.7,2.1
16412,2005-07-26,1753.0,79.0,22.5,27.9,17.1,1.5
16412,2005-07-27,2549.0,72.0,23.3,29.1,17.4,1.5
16412,2005-07-28,2565.0,63.0,25.6,32.5,18.7,1.5
16412,2005-07-29,2556.0,63.0,26.1,32.4,19.8,2.6
16412,2005-07-30,2053.0,69.0,26.9,31.7,22.1,2.1
16412,2005-07-31,1279.0,67.0,23.9,27.6,20.1,3.2
16412,2005-08-01,1880.0,62.0,22.5,26.7,18.2,2.1
16412,2005-08-02,2291.0,60.0,22.2,28.0,16.3,2.1
16412,2005-08-03,487.0,87.0,20.9,24.5,17.2,2.1
16412,2005-08-04,723.0,47.0,18.9,20.6,17.1,3.2
16412,2005-08-05,2463.0,43.0,19.4,23.6,15.2,2.6
16412,2005-08-06,1896.0,59.0,17.8,24.5,11.1,2.6
16412,2005-08-07,785.0,81.0,15.5,19.0,12.0,2.1
16412,2005-08-08,2240.0,57.0,13.2,19.3,7.1,3.2
16412,2005-08-09,2371.0,58.0,15.0,22.6,7.3,1.5
16412,2005-08-10,2349.0,70.0,18.0,25.6,10.4,2.1
16412,2005-08-11,1317.0,75.0,17.2,22.2,12.2,1.5
16412,2005-08-12,975.0,74.0,17.8,19.8,15.7,1.5
16412,2005-08-13,1729.0,74.0,17.8,25.3,10.2,1.0
16412,2005-08-14,1755.0,73.0,18.4,22.7,14.1,2.1
16412,2005-08-15,588.0,80.0,15.9,20.0,11.8,2.1
16412,2005-08-16,442.0,82.0,14.6,17.1,12.1,1.5
16412,2005-08-17,669.0,71.0,19.1,22.0,16.1,2.6
16412,2005-08-18,2105.0,67.0,19.4,25.1,13.7,2.1
16412,2005-08-19,1864.0,79.0,20.4,26.5,14.3,1.0
16412,2005-08-20,1225.0,86.0,19.8,24.7,14.8,1.5
16412,2005-08-21,314.0,95.0,17.0,18.0,15.9,1.5
16412,2005-08-22,1233.0,91.0,18.2,21.2,15.2,2.1
16412,2005-08-23,1918.0,80.0,17.0,22.8,11.1,1.0
16412,2005-08-24,1649.0,63.0,19.0,23.4,14.5,2.6
16412,2005-08-25,2260.0,68.0,18.7,25.1,12.2,2.1
16412,2005-08-26,178.0,93.0,18.5,21.8,15.2,1.5
16412,2005-08-27,948.0,78.0,17.0,19.6,14.4,1.5
16412,2005-08-28,1083.0,81.0,18.0,20.9,15.0,2.6
16412,2005-08-29,1862.0,75.0,20.7,25.8,15.6,1.5
16412,2005-08-30,1364.0,79.0,19.5,24.1,14.9,1.0
16412,2005-08-31,1372.0,76.0,21.1,26.2,16.0,1.5
16412,2005-09-01,1969.0,77.0,20.9,27.0,14.7,1.5
16412,2005-09-02,1910.0,80.0,22.6,28.2,17.0,2.1
16412,2005-09-03,1257.0,80.0,20.1,23.8,16.3,2.1
16412,2005-09-04,1214.0,74.0,18.0,21.0,15.0,1.0
16412,2005-09-05,1988.0,68.0,17.0,22.5,11.5,1.5
16412,2005-09-06,1994.0,68.0,17.3,23.6,10.9,1.5
16412,2005-09-07,1956.0,70.0,18.0,25.0,10.9,1.5
16412,2005-09-08,1995.0,74.0,19.3,26.2,12.4,2.1
16412,2005-09-09,1450.0,73.0,20.6,26.3,14.8,2.1
16412,2005-09-10,1535.0,72.0,19.9,24.3,15.4,1.5
16412,2005-09-11,1287.0,76.0,20.8,24.6,16.9,2.1
16412,2005-09-12,1988.0,65.0,21.1,27.0,15.1,2.1
16412,2005-09-13,1180.0,73.0,18.9,24.8,12.9,2.1
16412,2005-09-14,1807.0,79.0,17.6,23.9,11.2,1.0
16412,2005-09-15,1659.0,71.0,18.1,24.7,11.4,1.0
16412,2005-09-16,1768.0,75.0,18.9,25.0,12.7,1.5
16412,2005-09-17,339.0,88.0,15.7,19.6,11.7,1.5
16412,2005-09-18,540.0,86.0,10.4,12.1,8.6,2.6
16412,2005-09-19,386.0,93.0,10.8,12.3,9.3,1.0
16412,2005-09-20,415.0,82.0,11.2,12.6,9.7,3.2
16412,2005-09-21,765.0,80.0,12.4,14.9,9.9,1.0
16412,2005-09-22,297.0,87.0,13.1,14.3,11.9,1.5
16412,2005-09-23,1059.0,80.0,14.6,19.1,10.1,1.0
16412,2005-09-24,1656.0,78.0,14.6,21.5,7.7,1.5
16412,2005-09-25,1640.0,79.0,15.4,21.5,9.2,1.0
16412,2005-09-26,1656.0,78.0,15.6,22.2,9.0,1.0
16412,2005-09-27,731.0,94.0,15.8,20.1,11.5,1.5
16412,2005-09-28,1095.0,85.0,15.6,19.7,11.4,0.6
16412,2005-09-29,289.0,92.0,13.9,15.5,12.2,1.0
16412,2005-09-30,1307.0,68.0,11.2,15.8,6.6,2.1
16412,2005-10-01,1722.0,71.0,10.6,16.5,4.7,2.1
16412,2005-10-02,500.0,88.0,11.1,13.2,8.9,1.0
16412,2005-10-03,184.0,93.0,12.4,14.2,10.5,1.5
16412,2005-10-04,208.0,93.0,15.2,16.3,14.0,2.1
16412,2005-10-05,515.0,75.0,16.5,18.6,14.3,1.5
16412,2005-10-06,1083.0,78.0,15.1,19.3,10.9,2.1
16412,2005-10-07,783.0,80.0,13.4,17.3,9.4,1.5
16412,2005-10-08,1018.0,70.0,12.7,15.9,9.4,1.5
16412,2005-10-09,596.0,79.0,12.2,15.6,8.7,1.5
16412,2005-10-10,1196.0,78.0,11.7,18.2,5.2,1.5
16412,2005-10-11,943.0,79.0,11.7,16.3,7.0,1.5
16412,2005-10-12,901.0,77.0,11.0,14.8,7.1,1.5
16412,2005-10-13,1220.0,79.0,10.0,15.6,4.3,2.1
16412,2005-10-14,1217.0,73.0,12.3,17.6,6.9,1.5
16412,2005-10-15,1077.0,81.0,11.4,15.9,6.9,1.5
16412,2005-10-16,1252.0,74.0,10.0,15.3,4.6,1.5
16412,2005-10-17,1332.0,70.0,8.0,13.8,2.1,1.5
16412,2005-10-18,1307.0,74.0,6.2,12.6,-0.2,1.0
16412,2005-10-19,310.0,88.0,3.0,6.0,0.0,1.0
16412,2005-10-20,912.0,83.0,6.1,11.4,0.8,1.0
16412,2005-10-21,1109.0,85.0,10.2,15.9,4.5,1.0
16412,2005-10-22,1149.0,79.0,13.1,19.7,6.4,1.0
16412,2005-10-23,1054.0,79.0,13.6,21.3,5.8,1.0
16412,2005-10-24,1098.0,82.0,14.6,18.9,10.3,1.5
16412,2005-10-25,944.0,83.0,11.8,17.4,6.1,1.0
16412,2005-10-26,1047.0,73.0,13.9,21.3,6.4,1.0
16412,2005-10-27,1054.0,82.0,13.6,20.0,7.2,1.5
16412,2005-10-28,576.0,84.0,12.4,17.2,7.6,1.5
16412,2005-10-29,649.0,66.0,12.8,15.3,10.2,1.0
16412,2005-10-30,219.0,81.0,9.7,11.7,7.6,1.0
16412,2005-10-31,133.0,86.0,7.5,8.0,6.9,1.0
16412,2005-11-01,269.0,85.0,6.8,8.2,5.4,1.0
16412,2005-11-02,799.0,81.0,10.8,15.3,6.2,1.0
16412,2005-11-03,165.0,92.0,9.2,10.6,7.8,0.2
16412,2005-11-04,160.0,87.0,10.4,11.4,9.4,1.0
16412,2005-11-05,411.0,85.0,10.4,12.6,8.1,1.0
16412,2005-11-06,263.0,84.0,10.9,11.9,9.8,1.0
16412,2005-11-07,241.0,85.0,9.9,11.4,8.4,1.0
16412,2005-11-08,734.0,82.0,10.3,13.8,6.7,1.0
16412,2005-11-09,577.0,81.0,7.8,11.3,4.2,1.0
16412,2005-11-10,841.0,92.0,5.8,10.2,1.3,1.0
16412,2005-11-11,294.0,92.0,5.4,6.5,4.2,1.0
16412,2005-11-12,125.0,94.0,4.1,5.1,3.0,1.0
16412,2005-11-13,149.0,85.0,3.5,4.4,2.5,1.0
16412,2005-11-14,75.0,91.0,4.4,5.7,3.1,1.5
16412,2005-11-15,733.0,80.0,5.8,9.4,2.1,1.0
16412,2005-11-16,426.0,78.0,7.0,11.7,2.2,1.0
16412,2005-11-17,845.0,60.0,5.7,9.3,2.1,1.5
16412,2005-11-18,698.0,71.0,3.0,8.7,-2.8,1.0
16412,2005-11-19,818.0,66.0,1.6,4.9,-1.7,2.1
16412,2005-11-20,614.0,70.0,0.1,4.7,-4.6,1.5
16412,2005-11-21,297.0,88.0,1.6,5.2,-2.0,1.0
16412,2005-11-22,348.0,76.0,-0.3,2.9,-3.5,2.1
16412,2005-11-23,607.0,62.0,0.1,2.0,-1.9,2.1
16412,2005-11-24,209.0,87.0,-1.8,-0.6,-2.9,1.0
16412,2005-11-25,280.0,85.0,-2.6,-1.1,-4.0,1.5
16412,2005-11-26,192.0,94.0,-0.5,0.8,-1.8,1.0
16412,2005-11-27,73.0,94.0,1.5,2.5,0.4,1.0
16412,2005-11-28,363.0,90.0,1.3,2.8,-0.2,1.0
16412,2005-11-29,488.0,86.0,-0.9,1.3,-3.1,1.0
16412,2005-11-30,291.0,89.0,1.6,3.2,0.0,1.5
16412,2005-12-01,356.0,76.0,0.0,1.6,-1.6,1.5
16412,2005-12-02,553.0,87.0,-1.5,0.6,-3.5,1.5
16412,2005-12-03,282.0,84.0,0.8,4.6,-3.1,1.0
16412,2005-12-04,589.0,84.0,2.6,6.5,-1.3,1.0
16412,2005-12-05,138.0,89.0,2.6,4.6,0.5,1.5
16412,2005-12-06,165.0,82.0,3.8,6.1,1.4,1.5
16412,2005-12-07,564.0,73.0,4.0,8.0,-0.1,0.6
16412,2005-12-08,615.0,78.0,2.4,6.3,-1.6,1.5
16412,2005-12-09,587.0,70.0,2.7,7.1,-1.7,1.5
16412,2005-12-10,388.0,66.0,1.2,3.2,-0.8,1.5
16412,2005-12-11,635.0,77.0,-2.5,1.4,-6.4,1.0
16412,2005-12-12,360.0,68.0,-2.6,2.1,-7.3,1.0
16412,2005-12-13,198.0,89.0,0.2,1.9,-1.6,1.0
16412,2005-12-14,198.0,88.0,0.5,2.2,-1.2,1.0
16412,2005-12-15,567.0,74.0,0.2,4.7,-4.3,1.0
16412,2005-12-16,353.0,78.0,1.3,4.5,-2.0,2.1
16412,2005-12-17,613.0,54.0,2.5,4.7,0.2,3.2
16412,2005-12-18,644.0,59.0,-0.8,2.7,-4.2,2.6
16412,2005-12-19,309.0,66.0,-1.4,3.2,-6.0,1.5
16412,2005-12-20,359.0,66.0,2.2,6.6,-2.3,1.0
16412,2005-12-21,613.0,62.0,2.7,6.7,-1.4,2.6
16412,2005-12-22,215.0,83.0,-1.0,2.4,-4.4,1.0
16412,2005-12-23,396.0,74.0,0.9,4.9,-3.2,0.6
16412,2005-12-24,462.0,81.0,3.6,7.7,-0.6,1.0
16412,2005-12-25,422.0,81.0,2.0,5.9,-1.9,1.0
16412,2005-12-26,143.0,86.0,1.0,2.1,-0.1,1.0
16412,2005-12-27,178.0,89.0,-1.3,0.0,-2.6,1.0
16412,2005-12-28,149.0,91.0,-1.3,-0.2,-2.4,0.6
16412,2005-12-29,101.0,89.0,-2.0,-1.2,-2.8,1.0
16412,2005-12-30,585.0,57.0,-2.2,-0.3,-4.0,3.8
16412,2005-12-31,555.0,74.0,-5.5,0.8,-11.7,1.0
16412,2006-01-01,166.0,89.0,-2.1,1.3,-5.5,1.5
16412,2006-01-02,116.0,91.0,1.6,2.8,0.4,1.0
16412,2006-01-03,276.0,76.0,2.9,4.8,1.0,1.0
16412,2006-01-04,188.0,85.0,1.9,3.3,0.4,1.0
16412,2006-01-05,133.0,93.0,0.7,1.2,0.2,1.0
16412,2006-01-06,176.0,92.0,1.6,2.6,0.5,1.0
16412,2006-01-07,116.0,92.0,1.5,2.0,0.9,0.6
16412,2006-01-08,131.0,86.0,0.4,1.2,-0.5,1.5
16412,2006-01-09,621.0,86.0,-3.1,-0.2,-5.9,1.0
16412,2006-01-10,534.0,79.0,-3.5,1.7,-8.7,1.0
16412,2006-01-11,680.0,79.0,-2.6,2.9,-8.1,1.0
16412,2006-01-12,697.0,79.0,-2.5,3.0,-7.9,1.5
16412,2006-01-13,494.0,83.0,-4.0,-0.8,-7.2,1.5
16412,2006-01-14,116.0,85.0,-5.0,-3.2,-6.7,2.1
16412,2006-01-15,396.0,74.0,-3.3,-1.0,-5.5,1.5
16412,2006-01-16,584.0,76.0,-5.2,-3.6,-6.7,2.1
16412,2006-01-17,491.0,79.0,-8.2,-4.4,-12.0,1.0
16412,2006-01-18,557.0,74.0,-0.4,4.8,-5.6,1.0
16412,2006-01-19,716.0,79.0,1.2,4.0,-1.7,1.5
16412,2006-01-20,651.0,80.0,-0.4,3.5,-4.2,1.0
16412,2006-01-21,774.0,71.0,1.9,7.3,-3.6,1.0
16412,2006-01-22,419.0,74.0,1.1,5.0,-2.9,1.5
16412,2006-01-23,780.0,70.0,-7.2,-2.9,-11.5,1.0
16412,2006-01-24,830.0,71.0,-9.4,-4.6,-14.1,1.0
16412,2006-01-25,742.0,73.0,-11.4,-7.1,-15.6,1.5
16412,2006-01-26,638.0,73.0,-9.4,-6.5,-12.3,1.0
16412,2006-01-27,525.0,73.0,-8.6,-4.2,-12.9,1.0
16412,2006-01-28,632.0,73.0,-4.9,-0.4,-9.4,1.0
16412,2006-01-29,701.0,76.0,-4.1,0.1,-8.3,1.5
16412,2006-01-30,358.0,88.0,-4.1,-1.2,-7.0,1.0
16412,2006-01-31,680.0,90.0,-2.6,0.0,-5.2,0.6
16412,2006-02-01,852.0,79.0,-1.2,3.6,-6.0,1.0
16412,2006-02-02,902.0,78.0,-1.0,5.1,-7.1,1.0
16412,2006-02-03,882.0,79.0,-2.6,2.8,-7.9,1.0
16412,2006-02-04,354.0,83.0,-5.0,-3.1,-6.8,1.0
16412,2006-02-05,956.0,69.0,-4.9,-0.2,-9.5,1.5
16412,2006-02-06,917.0,66.0,-4.5,-1.0,-8.0,1.0
16412,2006-02-07,640.0,66.0,-6.5,-1.7,-11.2,0.6
16412,2006-02-08,642.0,66.0,1.4,8.0,-5.3,1.0
16412,2006-02-09,967.0,63.0,3.0,8.2,-2.3,1.5
16412,2006-02-10,584.0,61.0,0.8,5.4,-3.8,1.5
16412,2006-02-11,1061.0,59.0,0.8,4.9,-3.3,1.5
16412,2006-02-12,1116.0,64.0,-0.6,4.3,-5.5,2.1
16412,2006-02-13,582.0,67.0,-0.8,1.9,-3.4,0.6
16412,2006-02-14,896.0,68.0,-0.2,4.1,-4.4,1.0
16412,2006-02-15,846.0,69.0,1.4,4.3,-1.5,0.2
16412,2006-02-16,893.0,71.0,5.9,12.0,-0.3,1.0
16412,2006-02-17,598.0,81.0,5.0,9.2,0.8,1.0
16412,2006-02-18,984.0,71.0,5.6,10.9,0.2,1.0
16412,2006-02-19,1125.0,74.0,5.6,11.6,-0.4,1.5
16412,2006-02-20,590.0,79.0,7.0,12.0,1.9,2.1
16412,2006-02-21,923.0,76.0,6.8,11.3,2.2,1.5
16412,2006-02-22,165.0,84.0,5.3,7.4,3.2,1.5
16412,2006-02-23,306.0,76.0,2.1,3.8,0.4,1.0
16412,2006-02-24,145.0,88.0,1.9,3.1,0.6,1.0
16412,2006-02-25,472.0,91.0,0.5,1.3,-0.3,1.0
16412,2006-02-26,498.0,89.0,0.1,1.3,-1.1,1.0
16412,2006-02-27,1152.0,71.0,-0.8,1.8,-3.4,1.5
16412,2006-02-28,1163.0,70.0,-3.2,0.4,-6.8,2.1
16412,2006-03-01,1340.0,72.0,-1.8,5.0,-8.6,1.5
16412,2006-03-02,917.0,72.0,-0.2,2.0,-2.4,1.0
16412,2006-03-03,1403.0,69.0,0.3,8.0,-7.4,1.5
16412,2006-03-04,347.0,88.0,3.8,8.0,-0.5,2.1
16412,2006-03-05,227.0,93.0,0.6,2.5,-1.4,1.5
16412,2006-03-06,1519.0,65.0,-0.5,4.8,-5.7,2.1
16412,2006-03-07,1599.0,60.0,0.0,4.9,-4.9,2.6
16412,2006-03-08,1679.0,61.0,-1.7,3.8,-7.2,1.5
16412,2006-03-09,1168.0,68.0,3.9,9.2,-1.4,1.5
16412,2006-03-10,313.0,89.0,4.6,7.5,1.7,1.0
16412,2006-03-11,1330.0,68.0,4.1,9.6,-1.4,1.0
16412,2006-03-12,1042.0,51.0,1.7,5.1,-1.8,3.8
16412,2006-03-13,1118.0,42.0,1.0,3.1,-1.1,5.9
16412,2006-03-14,532.0,73.0,0.6,2.9,-1.7,2.1
16412,2006-03-15,417.0,79.0,-0.3,1.0,-1.6,2.1
16412,2006-03-16,689.0,76.0,0.5,2.5,-1.5,1.0
16412,2006-03-17,724.0,76.0,3.2,5.7,0.6,1.5
16412,2006-03-18,813.0,69.0,2.3,4.8,-0.2,1.0
16412,2006-03-19,1860.0,66.0,3.5,9.9,-2.9,1.0
16412,2006-03-20,1868.0,64.0,5.6,13.5,-2.4,1.5
16412,2006-03-21,1654.0,64.0,6.7,14.3,-0.9,1.0
16412,2006-03-22,1453.0,70.0,10.3,18.3,2.3,2.1
16412,2006-03-23,1153.0,64.0,8.4,12.4,4.3,1.0
16412,2006-03-24,1893.0,62.0,3.3,9.4,-2.9,1.5
16412,2006-03-25,1405.0,65.0,8.1,15.4,0.7,1.5
16412,2006-03-26,852.0,69.0,8.9,14.5,3.2,1.0
16412,2006-03-27,1825.0,62.0,14.4,22.7,6.1,1.5
16412,2006-03-28,886.0,67.0,14.0,19.9,8.1,2.1
16412,2006-03-29,1514.0,60.0,11.2,15.9,6.4,3.2
16412,2006-03-30,1458.0,53.0,10.1,16.9,3.2,1.5
16412,2006-03-31,995.0,70.0,12.9,17.8,7.9,1.0
16412,2006-04-01,1901.0,62.0,12.1,20.1,4.1,1.0
16412,2006-04-02,1519.0,63.0,13.8,19.0,8.6,2.6
16412,2006-04-03,766.0,64.0,11.5,15.0,8.0,1.5
16412,2006-04-04,1709.0,63.0,8.1,14.4,1.8,1.0
16412,2006-04-05,508.0,70.0,7.7,12.1,3.2,1.0
16412,2006-04-06,571.0,81.0,6.4,10.1,2.6,2.1
16412,2006-04-07,2293.0,55.0,4.8,11.6,-2.0,1.5
16412,2006-04-08,2284.0,57.0,7.9,16.6,-0.8,1.5
16412,2006-04-09,1997.0,59.0,10.1,18.6,1.5,1.0
16412,2006-04-10,1567.0,66.0,12.4,18.5,6.2,1.5
16412,2006-04-11,796.0,71.0,9.8,14.7,4.8,5.9
16412,2006-04-12,1403.0,47.0,8.6,11.8,5.4,3.8
16412,2006-04-13,1442.0,56.0,8.5,13.5,3.4,2.6
16412,2006-04-14,1353.0,57.0,11.6,18.3,4.8,1.0
16412,2006-04-15,1620.0,69.0,10.2,16.4,3.9,1.0
16412,2006-04-16,546.0,86.0,11.1,13.8,8.4,1.0
16412,2006-04-17,1694.0,70.0,10.7,17.2,4.1,0.2
16412,2006-04-18,1024.0,77.0,11.6,15.2,7.9,1.5
16412,2006-04-19,1028.0,57.0,13.4,17.0,9.8,1.0
16412,2006-04-20,1975.0,58.0,12.8,19.6,5.9,1.0
16412,2006-04-21,2321.0,53.0,14.2,21.0,7.4,2.1
16412,2006-04-22,2281.0,56.0,14.5,22.2,6.7,1.5
16412,2006-04-23,1925.0,65.0,15.9,22.7,9.1,1.5
16412,2006-04-24,2271.0,59.0,15.6,22.9,8.2,1.5
16412,2006-04-25,1877.0,58.0,16.7,24.1,9.3,1.0
16412,2006-04-26,1293.0,58.0,17.8,22.7,12.8,1.0
16412,2006-04-27,607.0,87.0,15.9,19.3,12.5,1.5
16412,2006-04-28,474.0,92.0,12.7,14.2,11.2,1.0
16412,2006-04-29,611.0,87.0,11.4,12.5,10.2,0.2
16412,2006-04-30,721.0,79.0,7.8,10.4,5.1,2.1
16412,2006-05-01,2402.0,68.0,10.2,15.5,4.8,2.1
16412,2006-05-02,1894.0,77.0,12.2,18.0,6.3,1.0
16412,2006-05-03,1814.0,66.0,13.2,19.4,6.9,2.1
16412,2006-05-04,1923.0,64.0,13.8,18.1,9.5,1.5
16412,2006-05-05,2406.0,54.0,13.1,20.1,6.1,2.1
16412,2006-05-06,1900.0,52.0,14.5,20.7,8.3,1.5
16412,2006-05-07,1653.0,70.0,11.8,16.4,7.2,0.6
16412,2006-05-08,1929.0,59.0,13.2,20.1,6.3,1.0
16412,2006-05-09,1780.0,67.0,13.6,20.1,7.1,2.1
16412,2006-05-10,2333.0,50.0,15.6,20.6,10.5,3.8
16412,2006-05-11,2221.0,50.0,14.0,20.2,7.8,1.5
16412,2006-05-12,2768.0,55.0,15.6,23.0,8.2,2.6
16412,2006-05-13,1922.0,58.0,16.9,24.1,9.6,2.6
16412,2006-05-14,1050.0,87.0,15.7,20.4,10.9,1.0
16412,2006-05-15,2726.0,61.0,15.0,22.0,7.9,1.5
